Sigla_uf,Nome_municipio,Entidade_executora,Cod_ibge,Cnpj,Valor_per_capita,Aut_repasse_delegacao_rede,Prev_ed_infantil,Desc_ed_infantil,Vl_pagar_ed_infantil,Prev_ens_fundamental,Desc_ens_fundamental,Vl_pagar_ens_fundamental,Prev_ens_medio,Desc_ens_medio,Vl_pagar_ens_medio,Data_arquivo
AM,JUTAí,PREF MUN DE JUTAI,1302306,04285896000153,204.24,Não,"2246,64",0,"2246,64","27572,4","22141,08","5431,32",0,0,0,2025-09-01
AM,LáBREA,PREF MUN DE LABREA,1302405,05830872000109,204.24,Não,"2246,64",0,"2246,64","247538,88",0,"247538,88",0,0,0,2025-09-01
AM,MANACAPURU,PREF MUN DE MANACAPURU,1302504,04274064000131,170.95,Não,"122229,25",0,"122229,25","773035,9",0,"773035,9",0,0,0,2025-09-01
AM,MANAQUIRI,PREF MUN DE MANAQUIRI,1302553,04641551000195,173.17,Não,"71692,38",0,"71692,38","440890,82",0,"440890,82",0,0,0,2025-09-01
AM,MANAUS,PREF MUN DE MANAUS,1302603,04365326000173,170.5,Não,"164191,5",0,"164191,5","1054542,5","247063,32","807479,18",0,0,0,2025-09-01
AM,MANICORé,PREF MUN DE MANICORE,1302702,04197166000109,204.24,Não,"131326,32",0,"131326,32","659082,48",0,"659082,48",0,0,0,2025-09-01
AM,MARAã,PREF MUN DE MARAA,1302801,04505640000104,188.71,Não,"19814,55",0,"19814,55","227584,26",0,"227584,26",0,0,0,2025-09-01
AM,MAUéS,PREF MUN DE MAUES,1302900,04282869000127,204.24,Não,"78836,64",0,"78836,64","613741,2",0,"613741,2",0,0,0,2025-09-01
AM,NHAMUNDá,PREF MUN DE NHAMUNDA,1303007,04283578000153,188.71,Não,"45667,82",0,"45667,82","232490,72",0,"232490,72",0,0,0,2025-09-01
AM,NOVA OLINDA DO NORTE,PREF MUN DE NOVA OLINDA DO NORTE,1303106,04477600000104,185.59,Não,"65698,86",0,"65698,86","422588,43",0,"422588,43",0,0,0,2025-09-01
AM,NOVO AIRãO,PREF MUN DE NOVO AIRAO,1303205,04533113000103,188.71,Não,"10756,47",0,"10756,47","70954,96",0,"70954,96",0,0,0,2025-09-01
AM,NOVO ARIPUANã,PREF MUN DE NOVO ARIPUANA,1303304,04278818000121,204.24,Não,"8578,08",0,"8578,08","85372,32",0,"85372,32",0,0,0,2025-09-01
AM,PARINTINS,PREF MUN DE PARINTINS,1303403,04329736000169,179.8,Não,"67065,4",0,"67065,4","655011,4",0,"655011,4",0,0,0,2025-09-01
AM,PAUINI,PREF MUN DE PAUINI,1303502,04530135000110,204.24,Não,"408,48",0,"408,48","145827,36","23294,08","122533,28",0,0,0,2025-09-01
AM,PRESIDENTE FIGUEIREDO,PREF MUN DE PRESIDENTE FIGUEIREDO,1303536,04628681000198,188.71,Não,"77559,81",0,"77559,81","539521,89",0,"539521,89",0,0,0,2025-09-01
AM,RIO PRETO DA EVA,PREF MUN DE RIO PRETO DA EVA,1303569,04629697000115,173.17,Não,"73424,08",0,"73424,08","493014,99",0,"493014,99",0,0,0,2025-09-01
AM,SANTA ISABEL DO RIO NEGRO,PREF MUN DE SANTA ISABEL DO RIO NEGRO,1303601,04194239000109,204.24,Não,"4084,8",0,"4084,8","27980,88","1492,09","26488,79",0,0,0,2025-09-01
AM,SANTO ANTôNIO DO Içá,PREF MUN DE SANTO ANTONIO DO ICA,1303700,04532057000192,188.7,Não,"566,1",0,"566,1","59063,1",0,"59063,1",0,0,0,2025-09-01
AM,SãO GABRIEL DA CACHOEIRA,PREF MUN DE SAO GABRIEL DA CACHOEIRA,1303809,04272670000118,204.24,Não,"21036,72",0,"21036,72",199134,0,199134,0,0,0,2025-09-01
AM,SãO PAULO DE OLIVENçA,PREF MUN DE SAO PAULO DE OLIVENCA,1303908,05829577000124,188.71,Não,"152477,68",0,"152477,68","711436,7",0,"711436,7",0,0,0,2025-09-01
AM,SãO SEBASTIãO DO UATUMã,PREF MUN DE SAO SEBASTIAO DO UATUMA,1303957,04628418000107,180.94,Não,"3256,92",0,"3256,92","22798,44",0,"22798,44",0,0,0,2025-09-01
AM,SILVES,PREF MUN DE SILVES,1304005,04477634000190,161.52,Não,"36018,96",0,"36018,96","181225,44","22129,93","159095,51",0,0,0,2025-09-01
AM,TABATINGA,PREF MUN DE TABATINGA,1304062,04011805000191,177.05,Não,"12570,55",0,"12570,55","197587,8","46089,34","151498,46",0,0,0,2025-09-01
AM,TAPAUá,PREF MUN DE TAPAUA,1304104,04530390000162,204.24,Não,"2246,64",0,"2246,64","19198,56",0,"19198,56",0,0,0,2025-09-01
AM,TEFé,PREF MUN DE TEFE,1304203,04426383000115,190.92,Não,"24437,76",0,"24437,76","231395,04",0,"231395,04",0,0,0,2025-09-01
AM,TONANTINS,PREF MUN DE TONANTINS,1304237,04628608000116,182.5,Não,4380,0,4380,"128297,5",0,"128297,5",0,0,0,2025-09-01
AM,UARINI,PREF MUN DE UARINI,1304260,04647079000106,185.59,Não,"3711,8",0,"3711,8","47139,86","8759,48","38380,38",0,0,0,2025-09-01
AM,URUCARá,PREF MUN DE URUCARA,1304302,04477782000105,204.24,Não,"13684,08",0,"13684,08","102324,24",0,"102324,24",0,0,0,2025-09-01
AM,URUCURITUBA,PREF MUN DE URUCURITUBA,1304401,04502571000185,167.35,Não,"34976,15",0,"34976,15","177725,7",0,"177725,7",0,0,0,2025-09-01
AP,AMAPá,PREF MUN DE AMAPA,1600105,05989116000119,179.77,Não,"2157,24",0,"2157,24","7730,11",0,"7730,11",0,0,0,2025-09-01
AP,CALçOENE,PREF MUN DE CALCOENE,1600204,05990437000133,193.76,Não,"17050,88",0,"17050,88","66459,68",0,"66459,68",0,0,0,2025-09-01
AP,CUTIAS,PREF MUN DE CUTIAS,1600212,34925198000136,174.41,Não,"5232,3",0,"5232,3","2441,74",0,"2441,74",0,0,0,2025-09-01
AP,FERREIRA GOMES,PREF MUN DE FERREIRA GOMES,1600238,23066814000124,184.48,Não,"8486,08",0,"8486,08","32652,96",0,"32652,96",0,0,0,2025-09-01
AP,ITAUBAL,PREF MUN DE ITAUBAL,1600253,34925214000190,174.55,Não,"11345,75",0,"11345,75","18676,85",0,"18676,85",0,0,0,2025-09-01
AP,LARANJAL DO JARI,PREF MUN DE LARANJAL DO JARI,1600279,23066905000160,190.21,Não,"6467,14",0,"6467,14","19972,05",0,"19972,05",0,0,0,2025-09-01
AP,MACAPá,PREF MUN DE MACAPA,1600303,05995766000177,172.68,Não,"97909,56",0,"97909,56","200999,52","49080,95","151918,57",0,0,0,2025-09-01
AP,MAZAGãO,PREF MUN DE MAZAGAO,1600402,05986427000124,206.69,Não,"101071,41",0,"101071,41","246994,55",0,"246994,55",0,0,0,2025-09-01
AP,OIAPOQUE,PREF MUN DE OIAPOQUE,1600501,05990445000180,206.69,Não,"1653,52",0,"1653,52","11161,26","1836,92","9324,34",0,0,0,2025-09-01
AP,PEDRA BRANCA DO AMAPARI,PREF MUN DE PEDRA BRANCA DO AMAPARI,1600154,34925131000100,206.69,Não,"13021,47",0,"13021,47","27489,77",0,"27489,77",0,0,0,2025-09-01
AP,PORTO GRANDE,PREF MUN DE PORTO GRANDE,1600535,34925206000144,179.78,Não,"32719,96",0,"32719,96","101395,92",0,"101395,92",0,0,0,2025-09-01
AP,PRACUúBA,PREF MUN DE PRACUUBA,1600550,34925222000137,190.54,Não,0,0,0,"3048,64","35,25","3013,39",0,0,0,2025-09-01
AP,SANTANA,PREF MUN DE SANTANA,1600600,23066640000108,177.24,Não,"54235,44",0,"54235,44","132752,76",0,"132752,76",0,0,0,2025-09-01
AP,SERRA DO NAVIO,PREF MUN DE SERRA DO NAVIO,1600055,34925230000183,206.68,Não,"6200,4",0,"6200,4",25835,0,25835,0,0,0,2025-09-01
AP,TARTARUGALZINHO,PREF MUN DE TARTARUGALZINHO,1600709,23066632000153,190.54,Não,9527,0,9527,47635,0,47635,0,0,0,2025-09-01
AP,VITóRIA DO JARI,PREF MUN DE VITORIA DO JARI,1600808,00720553000119,183.3,Não,"12647,7",0,"12647,7","74786,4",0,"74786,4",0,0,0,2025-09-01
BA,ABAíRA,PREF MUN DE ABAIRA,2900108,13670021000166,168.86,Sim,"7598,7",0,"7598,7","68388,3",0,"68388,3","14521,96",0,"14521,96",2025-09-01
BA,ABARé,PREF MUN DE ABARE,2900207,13915657000120,177.79,Sim,"13156,46",0,"13156,46","178145,58","75197,72","102947,86","47292,14",0,"47292,14",2025-09-01
BA,ACAJUTIBA,PREF MUN DE ACAJUTIBA,2900306,13696521000177,161.74,Sim,"8895,7",0,"8895,7","101734,46",0,"101734,46","35906,28",0,"35906,28",2025-09-01
BA,ADUSTINA,PREF MUN DE ADUSTINA,2900355,16298929000189,168.86,Sim,"13339,94",0,"13339,94","180342,48",0,"180342,48","28706,2",0,"28706,2",2025-09-01
BA,ÁGUA FRIA,PREF MUN DE AGUA FRIA,2900405,13606702000165,168.86,Sim,"23133,82",0,"23133,82","204151,74",0,"204151,74","52853,18",0,"52853,18",2025-09-01
BA,AIQUARA,PREF MUN DE AIQUARA,2900603,13769609000171,156.97,Sim,"3139,4",0,"3139,4","29353,39",0,"29353,39","3924,25",0,"3924,25",2025-09-01
BA,ALAGOINHAS,PREF MUN DE ALAGOINHAS,2900702,13646005000138,159.95,Sim,"70697,9",0,"70697,9","536312,35",0,"536312,35","117403,3",0,"117403,3",2025-09-01
BA,ALCOBAçA,PREF MUN DE ALCOBACA,2900801,13761721000166,177.79,Sim,"40358,33",0,"40358,33","312377,03",0,"312377,03","26846,29",0,"26846,29",2025-09-01
BA,ALMADINA,PREF MUN DE ALMADINA,2900900,14147466000129,156.37,Sim,"781,85",0,"781,85","8600,35",0,"8086,91","156,37",0,"156,37",2025-09-01
BA,AMARGOSA,PREF MUN DE AMARGOSA,2901007,13825484000150,156.12,Sim,"32004,6",0,"32004,6","305526,84",0,"305526,84","82743,6",0,"82743,6",2025-09-01
BA,AMéLIA RODRIGUES,PREF MUN DE AMELIA RODRIGUES,2901106,13607213000128,151.02,Sim,"6644,88",0,"6644,88","115379,28",0,"115379,28","56179,44",0,"56179,44",2025-09-01
BA,AMéRICA DOURADA,PREF MUN DE AMERICA DOURADA,2901155,13891536000196,165.89,Sim,"42136,06",0,"42136,06","84106,23",0,"84106,23","80622,54",0,"80622,54",2025-09-01
BA,ANAGé,PREF MUN DE ANAGE,2901205,13906409000113,177.79,Sim,"40002,75",0,"40002,75","308287,86",0,"308287,86","98495,66",0,"98495,66",2025-09-01
BA,ANDARAí,PREF MUN DE ANDARAI,2901304,13922570000180,177.79,Sim,"12089,72",0,"12089,72","109696,43",0,"109696,43","20268,06",0,"20268,06",2025-09-01
BA,ANDORINHA,PREF MUN DE ANDORINHA,2901353,16448870000168,177.79,Sim,"34135,68",0,"34135,68","229171,31",0,"229171,31","65426,72",0,"65426,72",2025-09-01
BA,ANGICAL,PREF MUN DE ANGICAL,2901403,13654421000188,177.79,Sim,"17601,21",0,"17601,21","146321,17",0,"146321,17","55648,27",0,"55648,27",2025-09-01
BA,ANGUERA,PREF MUN DE ANGUERA,2901502,13607346000102,156.97,Sim,"7534,56",0,"7534,56","90414,72",0,"90414,72","35632,19",0,"35632,19",2025-09-01
BA,ANTAS,PREF MUN DE ANTAS,2901601,13808217000174,159.95,Sim,"3678,85",0,"3678,85","53903,15",0,"53882,15",35189,0,35189,2025-09-01
BA,ANTôNIO CARDOSO,PREF MUN DE ANTONIO CARDOSO,2901700,13607494000119,159.95,Sim,"26231,8",0,"26231,8","172266,15",0,"172266,15","49584,5",0,"49584,5",2025-09-01
BA,ANTôNIO GONçALVES,PREF MUN DE ANTONIO GONCALVES,2901809,13908728000168,164.4,Sim,"7891,2",0,"7891,2",60828,0,60828,"15453,6",0,"15453,6",2025-09-01
BA,APORá,PREF MUN DE APORA,2901908,13646542000188,168.86,Sim,"15872,84",0,"15872,84","164300,78","25998,32","138302,46","62478,2",0,"62478,2",2025-09-01
BA,APUAREMA,PREF MUN DE APUAREMA,2901957,16434292000100,156.12,Sim,"4059,12",0,"4059,12","47304,36",0,"47304,36","4527,48",0,"4527,48",2025-09-01
BA,ARAçAS,PREF MUN DE ARACAS,2902054,16131088000110,159.95,Sim,"15515,15",0,"15515,15",153552,0,153552,"49744,45",0,"49744,45",2025-09-01
BA,ARACATU,PREF MUN DE ARACATU,2902005,14105712000180,177.79,Sim,"35024,63",0,"35024,63","181879,17",0,"181879,17","77160,86",0,"77160,86",2025-09-01
BA,ARACI,PREF MUN DE ARACI,2902104,14232086000192,177.79,Sim,"75027,38",0,"75027,38","733383,75",0,"733383,75","64715,56",0,"64715,56",2025-09-01
BA,ARAMARI,PREF MUN DE ARAMARI,2902203,13646740000141,159.95,Sim,"22712,9",0,"22712,9","126840,35",0,"126840,35","39027,8",0,"39027,8",2025-09-01
BA,ARATACA,PREF MUN DE ARATACA,2902252,13658158000103,159.95,Sim,"4798,5",0,"4798,5","53743,2",0,"53743,2",0,0,0,2025-09-01
BA,ARATUíPE,PREF MUN DE ARATUIPE,2902302,13796073000183,155.48,Sim,"11039,08",0,"11039,08","47265,92","5746,7","41519,22","28919,28",0,"28919,28",2025-09-01
BA,AURELINO LEAL,PREF MUN DE AURELINO LEAL,2902401,16137291000102,156.97,Sim,"3453,34",0,"3453,34","36730,98",0,"36730,98","941,82",0,"941,82",2025-09-01
BA,BAIANóPOLIS,PREF MUN DE BAIANOPOLIS,2902500,13654413000131,177.79,Sim,"22579,33",0,"22579,33","180812,43",0,"180812,43","51559,1",0,"51559,1",2025-09-01
BA,BAIXA GRANDE,PREF MUN DE BAIXA GRANDE,2902609,13794912000124,177.78,Sim,"28800,36",0,"28800,36","233069,58",0,"233069,58","101334,6",0,"101334,6",2025-09-01
BA,BANZAê,PREF MUN DE BANZAE,2902658,16298614000131,164.41,Sim,"28114,11",0,"28114,11","194332,62",0,"194332,62","72340,4",0,"72340,4",2025-09-01
BA,BARRA,PREF MUN DE BARRA,2902708,13880703000101,177.79,Sim,"88006,05",0,"88006,05","641644,11",0,"641644,11","202858,39",0,"202858,39",2025-09-01
BA,BARRA DA ESTIVA,PREF MUN DE BARRA DA ESTIVA,2902807,13670658000152,177.79,Sim,"45336,45",0,"45336,45","298864,99",0,"298864,99","99740,19",0,"99740,19",2025-09-01
BA,BARRA DO CHOçA,PREF MUN DE BARRA DO CHOCA,2902906,13906789000196,168.86,Sim,"39175,52",0,"39175,52","299051,06",0,"299051,06","92028,7",0,"92028,7",2025-09-01
BA,BARRA DO MENDES,PREF MUN DE BARRA DO MENDES,2903003,13702238000100,171.84,Sim,"11513,28",0,"11513,28","120631,68",0,"120631,68","23885,76",0,"23885,76",2025-09-01
BA,BARRA DO ROCHA,PREF MUN DE BARRA DO ROCHA,2903102,14234850000169,151.02,Sim,"3473,46",0,"3473,46","36395,82",0,"36395,82","10269,36",0,"10269,36",2025-09-01
BA,BARREIRAS,PREF MUN DE BARREIRAS,2903201,13654405000195,173.14,Sim,"41553,6",0,"41553,6","301783,02",0,"301783,02","110982,74",0,"110982,74",2025-09-01
BA,BARRO ALTO,PREF MUN DE BARRO ALTO,2903235,13234349000130,164.4,Sim,"11343,6",0,"11343,6","104558,4",0,"104558,4",58362,0,58362,2025-09-01
BA,BARRO PRETO,PREF MUN DE BARRO PRETO,2903300,14147458000182,173.14,Sim,"3116,52",0,"3116,52","36186,26",0,"35874,8",0,0,0,2025-09-01
BA,BARROCAS,PREF MUN DE BARROCAS,2903276,04216287000142,165.3,Sim,"24133,8",0,"24133,8","205467,9",0,"205467,9","66615,9",0,"66615,9",2025-09-01
BA,BELMONTE,PREF MUN DE BELMONTE,2903409,13634977000102,177.79,Sim,"11556,35",0,"11556,35","96895,55",0,"96895,55","15823,31",0,"15823,31",2025-09-01
BA,BELO CAMPO,PREF MUN DE BELO CAMPO,2903508,14237333000143,168.86,Sim,"5572,38",0,"5572,38","132386,24",0,"132386,24","58763,28",0,"58763,28",2025-09-01
BA,BIRITINGA,PREF MUN DE BIRITINGA,2903607,13835558000139,177.78,Sim,"30755,94",0,"30755,94","301514,88",0,"301514,88","78400,98",0,"78400,98",2025-09-01
BA,BOA NOVA,PREF MUN DE BOA NOVA,2903706,13894894000152,177.79,Sim,"26668,5",0,"26668,5","190768,67",0,"190768,67","38047,06",0,"38047,06",2025-09-01
BA,BOA VISTA DO TUPIM,PREF MUN DE BOA VISTA DO TUPIM,2903805,13718176000125,177.79,Sim,"24712,81",0,"24712,81","174767,57",0,"174767,57",53337,0,53337,2025-09-01
BA,BOM JESUS DA LAPA,PREF MUN DE BOM JESUS DA LAPA,2903904,14105183000114,177.79,Sim,"80361,08",0,"80361,08","575684,02",0,"575684,02","355046,63",0,"355046,63",2025-09-01
BA,BOM JESUS DA SERRA,PREF MUN DE BOM JESUS DA SERRA,2903953,16418709000141,171.42,Sim,"24513,06",0,"24513,06","190447,62",0,"190447,62","65311,02",0,"65311,02",2025-09-01
BA,BONINAL,PREF MUN DE BONINAL,2904001,13922612000183,175.56,Sim,"27562,92",0,"27562,92","159935,16",0,"159935,16","70399,56",0,"70399,56",2025-09-01
BA,BONITO,PREF MUN DE BONITO,2904050,16245375000151,164.4,Sim,"13809,6",0,"13809,6","151905,6",0,"151905,6","37976,4",0,"37976,4",2025-09-01
BA,BOQUIRA,PREF MUN DE BOQUIRA,2904100,13780770000146,177.79,Sim,"39291,59",0,"39291,59","259573,4",0,"259573,4","96362,18",0,"96362,18",2025-09-01
BA,BOTUPORã,PREF MUN DE BOTUPORA,2904209,13782479000107,170.65,Sim,"9385,75",0,"9385,75","113994,2",0,"113994,2","54266,7",0,"54266,7",2025-09-01
BA,BREJõES,PREF MUN DE BREJOES,2904308,14197768000101,159.95,Sim,"19513,9",0,"19513,9",137557,0,137557,"23832,55",0,"23832,55",2025-09-01
BA,BREJOLâNDIA,PREF MUN DE BREJOLANDIA,2904407,13654439000180,177.79,Sim,"22757,12",0,"22757,12","149165,81","117476,08","31689,73","27735,24",0,"27735,24",2025-09-01
BA,BROTAS DE MACAúBAS,PREF MUN DE BROTAS DE MACAUBAS,2904506,13797600000174,177.79,Sim,"11556,35",0,"11556,35","160366,58",0,"160366,58","1600,11",0,"1600,11",2025-09-01
BA,BRUMADO,PREF MUN DE BRUMADO,2904605,14105704000133,171.54,Sim,"52662,78",0,"52662,78","308943,54",0,"308943,54","135001,98",0,"135001,98",2025-09-01
BA,BUERAREMA,PREF MUN DE BUERAREMA,2904704,13721188000109,158.16,Sim,"7749,84",0,"7749,84","65478,24",0,"65478,24","26887,2",0,"26887,2",2025-09-01
BA,BURITIRAMA,PREF MUN DE BURITIRAMA,2904753,13234000000106,177.79,Sim,"45692,03",0,"45692,03","346868,29",0,"346868,29","27379,66",0,"27379,66",2025-09-01
BA,CAATIBA,PREF MUN DE CAATIBA,2904803,13856372000166,168.86,Sim,"2870,62",0,"2870,62","45929,92",0,"45929,92","3546,06",0,"3546,06",2025-09-01
BA,CABACEIRAS DO PARAGUAçU,PREF MUN DE CABACEIRAS DO PARAGUACU,2904852,13866892000150,159.95,Sim,"23192,75",0,"23192,75","258799,1",0,"258799,1","86692,9",0,"86692,9",2025-09-01
BA,CACHOEIRA,PREF MUN DE CACHOEIRA,2904902,13828397000156,159.95,Sim,"14715,4",0,"14715,4","136757,25",0,"136757,25","53743,2",0,"53743,2",2025-09-01
BA,CACULé,PREF MUN DE CACULE,2905008,13676788000100,168.86,Sim,"25666,72",0,"25666,72","148596,8",0,"148596,8","45929,92",0,"45929,92",2025-09-01
BA,CAéM,PREF MUN DE CAEM,2905107,13913348000111,168.86,Sim,"19756,62",0,"19756,62","112967,34",0,"112967,34","24146,98",0,"24146,98",2025-09-01
BA,CAETANOS,PREF MUN DE CAETANOS,2905156,16418717000198,177.79,Sim,"30757,67",0,"30757,67","198235,85",0,"198235,85","67560,2",0,"67560,2",2025-09-01
BA,CAETITé,PREF MUN DE CAETITE,2905206,13811476000154,177.79,Sim,"80716,66",0,"80716,66","591685,12",0,"591685,12","107918,53",0,"107918,53",2025-09-01
BA,CAFARNAUM,PREF MUN DE CAFARNAUM,2905305,13714142000162,168.86,Sim,"17054,86",0,"17054,86","149947,68",0,"149947,68","52515,46",0,"52515,46",2025-09-01
BA,CAIRU,PREF MUN DE CAIRU,2905404,14235907000144,159.95,Sim,"5278,35",0,"5278,35","82214,3",0,"82214,3","29270,85",0,"29270,85",2025-09-01
BA,CALDEIRãO GRANDE,PREF MUN DE CALDEIRAO GRANDE,2905503,13913355000113,168.86,Sim,"20600,92",0,"20600,92","155351,2",0,"155351,2","48125,1",0,"48125,1",2025-09-01
BA,CAMACAN,PREF MUN DE CAMACAN,2905602,13682398000135,161.22,Sim,"4352,94",0,"4352,94","71098,02",0,"71098,02","7577,34",0,"7577,34",2025-09-01
BA,CAMAçARI,PREF MUN DE CAMACARI,2905701,14109763000180,151.02,Sim,"25673,4",0,"25673,4","191342,34","150858,92","40483,42","106167,06",0,"106167,06",2025-09-01
BA,CAMAMU,PREF MUN DE CAMAMU,2905800,13753306000160,171.1,Sim,"36957,6",0,"36957,6","336382,6",0,"336382,6","88629,8",0,"88629,8",2025-09-01
BA,CAMPO ALEGRE DE LOURDES,PREF MUN DE CAMPO ALEGRE DE LOURDES,2905909,14117329000141,177.79,Sim,"15289,94",0,"15289,94","324466,75",0,"324466,75","11734,14",0,"11734,14",2025-09-01
BA,CAMPO FORMOSO,PREF MUN DE CAMPO FORMOSO,2906006,13908702000110,177.79,Sim,"51025,73",0,"51025,73","549193,31",0,"549193,31","219037,28",0,"219037,28",2025-09-01
BA,CANáPOLIS,PREF MUN DE CANAPOLIS,2906105,13812144000194,175.56,Sim,"9655,8",0,"9655,8","90062,28",0,"90062,28","40554,36",0,"40554,36",2025-09-01
BA,CANARANA,PREF MUN DE CANARANA,2906204,13714464000101,163.76,Sim,"35372,16",0,"35372,16","225006,24",0,"225006,24","40612,48",0,"40612,48",2025-09-01
BA,CANAVIEIRAS,PREF MUN DE CANAVIEIRAS,2906303,13817804000120,167.09,Sim,"8187,41",0,"8187,41","100922,36",0,"100922,36","21554,61",0,"21554,61",2025-09-01
BA,CANDEAL,PREF MUN DE CANDEAL,2906402,13607635000101,168.86,Sim,"9962,74",0,"9962,74","86625,18",0,"86625,18","20263,2",0,"20263,2",2025-09-01
BA,CANDEIAS,PREF MUN DE CANDEIAS,2906501,13830336000123,151.02,Sim,"18273,42",0,0,"130330,26",0,0,"44852,94",0,"44852,94",2025-09-01
BA,CANDIBA,PREF MUN DE CANDIBA,2906600,13982608000100,166.64,Sim,"19496,88",0,"19496,88","129645,92",0,"129645,92","34661,12",0,"34661,12",2025-09-01
BA,CâNDIDO SALES,PREF MUN DE CANDIDO SALES,2906709,13857123000195,166.79,Sim,"13176,41",0,"13176,41","138102,12",0,"138102,12","76556,61",0,"76556,61",2025-09-01
BA,CANSANçãO,PREF MUN DE CANSANCAO,2906808,13806567000100,177.79,Sim,"54048,16",0,"54048,16","520746,91",0,"520746,91","170856,19",0,"170856,19",2025-09-01
BA,CANUDOS,PREF MUN DE CANUDOS,2906824,13343967000118,177.79,Sim,"17067,84",0,"17067,84","129608,91",0,"129608,91","43558,55",0,"43558,55",2025-09-01
BA,CAPELA DO ALTO ALEGRE,PREF MUN DE CAPELA DO ALTO ALEGRE,2906857,13897111000194,159.95,Sim,"7837,55",0,"7837,55","75016,55",0,"75016,55","24952,2",0,"24952,2",2025-09-01
BA,CAPIM GROSSO,PREF MUN DE CAPIM GROSSO,2906873,13230982000150,162.92,Sim,"14336,96",0,"14336,96","113066,48",0,"113066,48","21179,6",0,"21179,6",2025-09-01
BA,CARAíBAS,PREF MUN DE CARAIBAS,2906899,16418766000120,177.79,Sim,"24712,81",0,"24712,81","194324,47",0,"194324,47","48714,46",0,"48714,46",2025-09-01
BA,CARAVELAS,PREF MUN DE CARAVELAS,2906907,13761689000119,177.79,Sim,"8356,13",0,"8356,13","104540,52",0,"104540,52","85694,78",0,"85694,78",2025-09-01
BA,CARDEAL DA SILVA,PREF MUN DE CARDEAL DA SILVA,2907004,14126254000165,162.92,Sim,"7331,4",0,"7331,4","70381,44","663,25","69718,19","21994,2",0,"21994,2",2025-09-01
BA,CARINHANHA,PREF MUN DE CARINHANHA,2907103,14105209000124,177.79,Sim,"20268,06",0,"20268,06","183123,7",0,"183123,7","11734,14",0,"11734,14",2025-09-01
BA,CASA NOVA,PREF MUN DE CASA NOVA,2907202,13691811000128,177.79,Sim,"44980,87",0,"44980,87","574795,07",0,"574795,07","80894,45",0,"80894,45",2025-09-01
BA,CASTRO ALVES,PREF MUN DE CASTRO ALVES,2907301,13693122000152,159.95,Sim,"19034,05",0,"19034,05","227608,85",0,"227608,85","79175,25",0,"79175,25",2025-09-01
BA,CATOLâNDIA,PREF MUN DE CATOLANDIA,2907400,13654447000126,174.22,Sim,"9407,88",0,"9407,88","49304,26",0,"49304,26","10104,76",0,"10104,76",2025-09-01
BA,CATU,PREF MUN DE CATU,2907509,13800685000100,152.29,Sim,"29239,68",0,"29239,68","203307,15",0,"203307,15","24975,56",0,"24975,56",2025-09-01
BA,CATURAMA,PREF MUN DE CATURAMA,2907558,16257719000142,170.35,Sim,"12435,55",0,"12435,55","103402,45",0,"103402,45","35262,45",0,"35262,45",2025-09-01
BA,CENTRAL,PREF MUN DE CENTRAL,2907608,14136816000151,161.72,Sim,"18274,36",0,"18274,36","115468,08",0,"115468,08","32667,44",0,"32667,44",2025-09-01
BA,CHORROCHó,PREF MUN DE CHORROCHO,2907707,13915665000177,177.79,Sim,"9600,66",0,"9600,66","84983,62",0,"84983,62","24712,81",0,"24712,81",2025-09-01
BA,CíCERO DANTAS,PREF MUN DE CICERO DANTAS,2907806,13808613000100,161.06,Sim,"9824,66",0,"9824,66","192788,82",0,"192788,82","18038,72",0,"18038,72",2025-09-01
BA,CIPó,PREF MUN DE CIPO,2907905,13808936000195,168.86,Sim,"28706,2",0,"28706,2","199930,24",0,"199930,24","11820,2",0,"11820,2",2025-09-01
BA,COARACI,PREF MUN DE COARACI,2908002,14147474000175,156.12,Sim,3903,0,3903,39030,0,39030,7806,0,7806,2025-09-01
BA,COCOS,PREF MUN DE COCOS,2908101,14222012000175,177.79,Sim,"28090,82",0,"28090,82","178323,37",0,"178323,37","47647,72",0,"47647,72",2025-09-01
BA,CONCEIçãO DA FEIRA,PREF MUN DE CONCEICAO DA FEIRA,2908200,13828371000108,155.48,Sim,"6219,2",0,"6219,2","132624,44",0,"132624,44","68877,64",0,"68877,64",2025-09-01
BA,CONCEIçãO DO ALMEIDA,PREF MUN DE CONCEICAO DO ALMEIDA,2908309,13695028000132,152.14,Sim,"5933,46",0,"5933,46","78808,52",0,"78808,52","24950,96",0,"24950,96",2025-09-01
BA,CONCEIçãO DO COITé,PREF MUN DE CONCEICAO DO COITE,2908408,13843842000157,168.86,Sim,"91015,54",0,"91015,54","564161,26",0,"564161,26","187265,74",0,"187265,74",2025-09-01
BA,CONCEIçãO DO JACUíPE,PREF MUN DE CONCEICAO DO JACUIPE,2908507,14222574000119,152.29,Sim,"45839,29",0,"45839,29","241531,94",0,"241531,94","52540,05",0,"52540,05",2025-09-01
BA,CONDE,PREF MUN DE CONDE,2908606,14126692000123,168.86,Sim,"17899,16",0,"17899,16","284191,38",0,"284191,38","120566,04",0,"120566,04",2025-09-01
BA,CONDEúBA,PREF MUN DE CONDEUBA,2908705,13694138000180,177.79,Sim,"32179,99",0,"32179,99","232371,53",0,"232371,53","72716,11",0,"72716,11",2025-09-01
